# Constructed from biom file									
Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	controlA	controlB	maizA	maizB
k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelothrix	7.75E-06	7.99E-06	6.05E-06	9.44E-06
k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Faecalibaculum	4.72E-05	4.99E-05	2.03E-05	2.81E-05
k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Faecalitalea	6.54E-06	5.81E-06	3.39E-06	4.36E-06
k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Turicibacter	1.14E-05	4.36E-06	5.09E-06	7.02E-06
k__Bacteria	p__Firmicutes	c__Limnochordia	o__Limnochordales	f__Limnochordaceae	g__Limnochorda	0.000884837	0.000470024	0.000237797	0.000268551
k__Bacteria	p__Firmicutes	c__Negativicutes	o__Acidaminococcales	f__Acidaminococcaceae	g__Acidaminococcus	0.000104853	6.17E-05	3.32E-05	3.97E-05
k__Bacteria	p__Firmicutes	c__Negativicutes	o__Selenomonadales	f__Selenomonadaceae	g__Megamonas	1.36E-05	4.84E-06	3.63E-06	5.81E-06
k__Bacteria	p__Firmicutes	c__Negativicutes	o__Selenomonadales	f__Selenomonadaceae	g__Selenomonas	0.000848513	0.000532016	0.000287923	0.000314076
k__Bacteria	p__Firmicutes	c__Negativicutes	o__Selenomonadales	f__Sporomusaceae	g__Pelosinus	6.08E-05	3.75E-05	2.06E-05	3.54E-05
k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	g__Dialister	3.29E-05	2.08E-05	1.38E-05	1.53E-05
k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	g__Megasphaera	9.54E-05	0.000144325	7.02E-05	7.97E-05
k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	g__Negativicoccus	6.01E-05	2.83E-05	1.72E-05	2.13E-05
k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	g__Veillonella	1.33E-05	1.40E-05	6.30E-06	1.19E-05
k__Bacteria	p__Firmicutes	c__Tissierellia	o__Tissierellales	f__Gottschalkiaceae	g__Ezakiella	1.45E-05	9.44E-06	5.33E-06	4.60E-06
k__Bacteria	p__Firmicutes	c__Tissierellia	o__Tissierellales	f__Gottschalkiaceae	g__Gottschalkia	1.21E-05	6.78E-06	3.63E-06	3.63E-06
k__Bacteria	p__Firmicutes	c__Tissierellia	o__Tissierellales	f__Gottschalkiaceae	g__Ndongobacter	0	4.04E-05	1.57E-05	1.86E-05
k__Bacteria	p__Firmicutes	c__Tissierellia	o__Tissierellales	f__Peptoniphilaceae	g__Anaerococcus	9.93E-06	9.20E-06	5.09E-06	5.81E-06
k__Bacteria	p__Firmicutes	c__Tissierellia	o__Tissierellales	f__Peptoniphilaceae	g__Finegoldia	5.81E-06	6.05E-06	4.12E-06	3.87E-06
k__Bacteria	p__Firmicutes	c__Tissierellia	o__Tissierellales	f__Peptoniphilaceae	g__Murdochiella	2.30E-05	3.73E-05	1.33E-05	1.38E-05
k__Bacteria	p__Firmicutes	c__Tissierellia	o__Tissierellales	f__Peptoniphilaceae	g__Parvimonas	5.09E-06	3.87E-06	3.15E-06	4.60E-06
k__Bacteria	p__Firmicutes	c__Tissierellia	o__Tissierellales	f__Peptoniphilaceae	g__Peptoniphilus	8.23E-06	3.63E-06	1.70E-06	1.94E-06
k__Bacteria	p__Firmicutes	c__Tissierellia	o__Tissierellales	f__Tissierellaceae	g__	1.91E-05	7.26E-06	3.63E-06	4.84E-06
k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	5.57E-05	4.24E-05	3.39E-05	4.50E-05
k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Ilyobacter	9.69E-06	7.02E-06	6.54E-06	6.30E-06
k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia	2.42E-05	1.53E-05	1.07E-05	1.23E-05
k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Sebaldella	1.11E-05	4.36E-06	3.87E-06	3.63E-06
k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Sneathia	5.57E-06	1.70E-06	1.21E-06	9.69E-07
k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Streptobacillus	0	3.87E-06	4.12E-06	4.84E-06
k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	0.003244885	0.001682497	0.000953851	0.001177118
k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatirosa	0.013786403	0.006914511	0.004076932	0.005366895
k__Bacteria	p__Ignavibacteriae	c__Ignavibacteria	o__Ignavibacteriales	f__Ignavibacteriaceae	g__Ignavibacterium	6.13E-05	2.98E-05	1.57E-05	2.93E-05
k__Bacteria	p__Ignavibacteriae	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__Melioribacter	8.50E-05	4.46E-05	2.64E-05	2.57E-05
k__Bacteria	p__Kiritimatiellaeota	c__Kiritimatiellae	o__Kiritimatiellales	f__Kiritimatiellaceae	g__Kiritimatiella	0.000459369	0.000334659	0.000180648	0.000198325
k__Bacteria	p__Lentisphaerae	c__Lentisphaeria	o__Victivallales	f__	g__	0.000429584	0.000284049	0.000162244	0.000185249
k__Bacteria	p__Nitrospirae	c__Nitrospira	o__Nitrospirales	f__Nitrospiraceae	g__Leptospirillum	8.69E-05	9.81E-05	4.31E-05	4.72E-05
k__Bacteria	p__Nitrospirae	c__Nitrospira	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira	0.003854633	0.001961218	0.000922129	0.00135704
k__Bacteria	p__Nitrospirae	c__Nitrospira	o__Nitrospirales	f__Nitrospiraceae	g__Thermodesulfovibrio	3.70E-05	1.72E-05	8.48E-06	8.72E-06
k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__Phycisphaera	0.001364063	0.000775624	0.000459369	0.000492545
k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Candidatus Brocadiales	f__Candidatus Brocadiaceae	g__Candidatus Kuenenia	7.65E-05	3.85E-05	2.13E-05	2.69E-05
k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Gemmataceae	g__Gemmata	0.006050984	0.003625069	0.001651259	0.001888572
k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Isosphaeraceae	g__Isosphaera	0.000528868	0.000291071	0.000148199	0.000165392
k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Isosphaeraceae	g__Paludisphaera	0.002572903	0.001524854	0.000783858	0.000828657
k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Isosphaeraceae	g__Singulisphaera	0.00168952	0.000938595	0.00046615	0.00053468
k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Fuerstia	0.000401736	0.000214066	0.000107759	0.000116719
k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Pirellula	0.000643165	0.000391323	0.000163455	0.000188397
k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces	0.004567297	0.00272086	0.001339121	0.001538657
k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctopirus	0.000232954	0.000123742	5.71E-05	5.69E-05
k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Rhodopirellula	0.000298336	0.000162244	7.65E-05	8.31E-05
k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Rubinisphaera	0.000410938	0.000245546	0.000122531	0.000127132
k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Thermogutta	0.000262012	0.000148199	7.31E-05	7.46E-05
k__Bacteria	p__Proteobacteria	c__Acidithiobacillia	o__Acidithiobacillales	f__Acidithiobacillaceae	g__Acidithiobacillus	8.09E-05	0.000299062	0.000195177	0.000219877
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Asticcacaulis	0.000308748	0.00018307	0.000188397	0.000166845
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Brevundimonas	0.004310854	0.004579889	0.004022447	0.003195728
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Candidatus Puniceispirillum	4.21E-05	1.77E-05	1.43E-05	1.77E-05
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Caulobacter	0.003455318	0.004257338	0.003935755	0.003650496
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Micavibrio	0.000173141	0.000111634	7.99E-05	8.86E-05
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Phenylobacterium	0.005226445	0.003952464	0.003491642	0.003200086
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Phreatobacter	0.001392153	0.000903483	0.000644618	0.000689901
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Polymorphum	0.001088247	0.000787732	0.000613138	0.000663264
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Holosporales	f__Caedimonadaceae	g__Candidatus Nucleicultrix	2.03E-05	1.36E-05	9.20E-06	1.04E-05
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Holosporales	f__Candidatus Paracaedibacteraceae	g__Candidatus Paracaedibacter	2.57E-05	1.02E-05	7.75E-06	7.51E-06
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Holosporales	f__Holosporaceae	g__	7.02E-06	7.51E-06	4.84E-06	4.84E-06
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Magnetococcales	f__Magnetococcaceae	g__Magnetococcus	0.000101705	4.75E-05	3.05E-05	2.69E-05
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Parvularculales	f__Parvularculaceae	g__Parvularcula	0.000166845	9.64E-05	7.07E-05	7.60E-05
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Pelagibacterales	f__Pelagibacteraceae	g__Candidatus Fonsibacter	9.93E-06	4.84E-06	3.39E-06	3.15E-06
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Pelagibacterales	f__Pelagibacteraceae	g__Candidatus Pelagibacter	4.50E-05	2.59E-05	2.54E-05	2.83E-05
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Aurantimonadaceae	g__Aureimonas	0.000914622	0.00054485	0.000440239	0.00046954
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Aurantimonadaceae	g__Martelella	0.001558029	0.001159925	0.00099308	0.001015116
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bartonellaceae	g__Bartonella	0.000113087	8.60E-05	7.92E-05	8.64E-05
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Beijerinckia	0.000261528	0.000159823	0.00013149	0.000122773
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Methylocella	0.00062234	0.000367592	0.000299789	0.000283806
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Afipia	0.001090185	0.001016811	0.000831078	0.000854567
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bosea	0.004672877	0.003110005	0.002647972	0.002747982
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	0.023274544	0.021149871	0.016352284	0.016742397
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Nitrobacter	0.001236931	0.00079427	0.000771023	0.000891375
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Oligotropha	1.21E-05	0.000646071	0.000547756	0.000584564
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Rhodopseudomonas	0.004652778	0.005033689	0.003819763	0.004022931
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Variibacter	0.001794857	0.001077835	0.000771023	0.000831562
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Brucellaceae	g__Brucella	0.000105338	0.000718234	0.000647282	0.000514581
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Brucellaceae	g__Ochrobactrum	0.000249178	0.000685058	0.000625972	0.000562043
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Chelatococcaceae	g__Chelatococcus	0.001921747	0.001663367	0.001293837	0.001361157
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Cohaesibacteraceae	g__Cohaesibacter	0.000191303	0.000108001	8.98E-05	9.83E-05
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Blastochloris	0.001082678	0.000677794	0.00051337	0.000528384
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	0.003073197	0.002117893	0.00188954	0.002130001
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Filomicrobium	0.000237797	0.000141419	0.00010219	0.00010219
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Hyphomicrobium	0.002209912	0.001390215	0.00100543	0.001094543
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Pelagibacterium	0.000408032	0.000282596	0.000235375	0.000233196
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodomicrobium	0.000621371	0.000347735	0.00025281	0.000268308
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	0.003384609	0.002222989	0.001512746	0.001866535
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylobacteriaceae	g__Methylobacterium	0.013208862	0.0128851	0.009705355	0.010426978
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylobacteriaceae	g__Microvirga	0.004800493	0.002668313	0.00302864	0.003855359
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylocystaceae	g__Methylocystis	0.001389973	0.000795481	0.000604663	0.000610474
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylocystaceae	g__Methylosinus	0.000944891	0.000589649	0.000440239	0.00046397
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Aminobacter	0.002141624	0.001841351	0.001840383	0.001863872
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Chelativorans	0.000563738	0.000370014	0.000325941	0.00029882
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Hoeflea	0.000678762	0.000433701	0.000374373	0.00038527
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Mesorhizobium	0.006437465	0.00687165	0.006947444	0.007065616
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Nitratireductor	0.00078192	0.000469782	0.000454768	0.000463244
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Phyllobacterium	0.000444598	0.000243366	0.000261044	0.000256201
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	0.001748848	0.002180127	0.00220071	0.002058565
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Ensifer	0.001908671	0.002239939	0.003654612	0.003917593
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Liberibacter	1.50E-05	2.98E-05	1.45E-05	1.79E-05
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Neorhizobium	0.000909536	0.000811221	0.000810737	0.000763032
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Rhizobium	0.006680105	0.008854178	0.008960484	0.008651736
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Shinella	0.001225792	0.001422906	0.001751996	0.001628012
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Sinorhizobium	0.003892894	0.00658857	0.01200099	0.010809584
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhodobiaceae	g__Anderseniella	0.000315287	0.000213097	0.000156675	0.000163455
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhodobiaceae	g__Candidatus Phaeomarinobacter	0.000201716	0.00010558	9.06E-05	9.69E-05
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhodobiaceae	g__Parvibaculum	0.000715328	0.000774656	0.000577057	0.000581416
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Azorhizobium	0.001019959	0.0006313	0.000500293	0.000503684
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Hartmannibacter	0.000885079	0.000570761	0.000449441	0.000473656
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Methyloceanibacter	0.000953609	0.000632268	0.000477531	0.000473899
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Pseudorhodoplanes	0.00124468	0.000795965	0.000580447	0.000637111
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Starkeya	0.001549312	0.001072749	0.000867159	0.000889922
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Xanthobacter	0.00100543	0.000769328	0.000595218	0.000639533
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Hyphomonadaceae	g__Hirschia	2.54E-05	1.60E-05	1.09E-05	1.11E-05
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Hyphomonadaceae	g__Hyphomonas	0.000862074	0.000543639	0.000437091	0.000440723
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Hyphomonadaceae	g__Maricaulis	0.000365897	0.000225447	0.000200747	0.000203653
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Antarctobacter	0.000243366	0.000143114	0.000120836	0.000119383
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Brevirhabdus	0.000957483	0.000630089	0.000524267	0.000538796
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Celeribacter	0.001366	0.001043449	0.000818486	0.000850451
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Confluentimicrobium	0.000371467	0.000296398	0.000270246	0.000260317
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Defluviimonas	0.000536617	0.000407548	0.000354758	0.000369287
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Dinoroseobacter	0.000464212	0.000350883	0.000297609	0.000285501
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Epibacterium	0.000143356	9.18E-05	7.80E-05	7.34E-05
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Gemmobacter	0.000325941	0.000229564	0.000168782	0.000187428
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Halocynthiibacter	6.76E-05	2.81E-05	3.03E-05	3.03E-05
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Jannaschia	0.000264192	0.000136091	0.00010558	0.000104853
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Ketogulonicigenium	0.000212855	0.000235617	0.000196388	0.000192029
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Labrenzia	0.000596914	0.000464939	0.00042014	0.000407064
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Leisingera	0.00029325	0.000163939	0.000144083	0.000152316
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Marinovum	0.000568824	0.000406337	0.000322793	0.00035161
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Marivivens	6.10E-05	4.70E-05	3.83E-05	4.17E-05
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Octadecabacter	0.000244577	0.000139724	0.000109454	0.000115024
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Pannonibacter	0.000561075	0.000730341	0.000617012	0.000621613
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Paracoccus	0.004030196	0.002951393	0.002635864	0.002673398
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Pelagibaca	0.000576815	0.00043249	0.00035718	0.000376794
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Phaeobacter	0.000267098	0.000648493	0.000519182	0.00055381
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Planktomarina	5.52E-05	3.22E-05	2.64E-05	1.99E-05
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Pseudovibrio	0.000115024	6.76E-05	5.25E-05	5.64E-05
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rhodobaca	0.000115508	8.57E-05	5.67E-05	5.52E-05
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rhodobacter	0.002683811	0.002650151	0.002128064	0.002199499
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rhodovulum	0.000666654	0.000802746	0.000658421	0.000688448
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Roseibacterium	0.000362265	0.000203653	0.00017411	0.00016854
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Roseobacter	0.000119867	0.000151832	0.000112118	0.000123257
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Roseovarius	9.76E-05	0.000144567	0.000121804	0.000110181
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Ruegeria	0.000586501	0.000346525	0.000291071	0.000293008
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Sagittula	0.000719202	0.000614349	0.000482132	0.000501262
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Salipiger	0.000794755	0.000638807	0.000512886	0.000554294
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Stappia	0.000604905	0.000341439	0.000291555	0.000302452
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Sulfitobacter	0.001003977	0.000751651	0.000598124	0.000611201
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Tateyamaria	0.000265645	0.00014602	0.000120351	0.000120836
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Thalassococcus	0.000486248	0.000286712	0.000231259	0.000237555
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Thioclava	0.000448472	0.000273152	0.000214792	0.000227626
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Yangia	0.001209809	0.000766423	0.000616286	0.000650188
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Yoonia	0.00019324	0.000132217	0.000101463	0.000114055
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	g__Acetobacter	0.000387933	0.000303905	0.000231985	0.000244819
k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	g__Acidiphilium	0.000275815	0.000623066	0.000471235	0.000489639
